token,log_name,scenario_type,frame_index,timestamp_us,dt_s,ego_rear_x,ego_rear_y,ego_heading,ego_center_x,ego_center_y,ego_vx,ego_vy,object_count,vehicles_raw_count,vehicles_in_frame_count,vehicles_kept_count,vehicles_dropped_by_cap,pedestrians_raw_count,pedestrians_in_frame_count,pedestrians_kept_count,pedestrians_dropped_by_cap,static_objects_raw_count,static_objects_in_frame_count,static_objects_kept_count,static_objects_dropped_by_cap
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,40,1634837147950484,0.050025,330916.4292605043,4690117.178935256,-2.094858707522951,330915.69817400037,4690115.91401094,8.954473563097462,0.19721549308307107,15,5,2,2,0,1,1,1,0,3,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,41,1634837148000510,0.050026,330916.20765726705,4690116.799874928,-2.0950765442887844,330915.4762952334,4690115.5351099,8.952495144119487,0.2042802946999765,15,5,2,2,0,1,1,1,0,3,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,42,1634837148050535,0.050025,330915.98970897344,4690116.427921927,-2.0951530460494316,330915.25825018523,4690115.163212853,8.950598101074892,0.21250425702901687,15,5,3,3,0,1,1,1,0,3,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,43,1634837148100557,0.050022,330915.76960954926,4690116.048555523,-2.0953206523838683,330915.037938798,4690114.783969064,8.949793195546123,0.2176942446889219,15,5,3,3,0,1,1,1,0,3,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,44,1634837148150572,0.050015,330915.550245621,4690115.669691102,-2.095791624976281,330914.8179793654,4690114.40544938,8.946384849790455,0.21919498772784393,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,45,1634837148200580,0.050008,330915.3336156447,4690115.297416185,-2.0965352349739597,330914.6004094889,4690114.033719333,8.950759487403513,0.21609762451797623,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,46,1634837148250579,0.049999,330915.11368785286,4690114.921438825,-2.0971335910590847,330914.3797256876,4690113.658180919,8.947495848111135,0.20561345369328457,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,47,1634837148300571,0.049992,330914.8968121827,4690114.55036284,-2.0975267239901227,330914.1623534459,4690113.2873935755,8.949133062152255,0.19727135918599964,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,48,1634837148350558,0.049987,330914.676297958,4690114.173388612,-2.098043701989504,330913.94118639204,4690112.910799216,8.944911157440222,0.1953830759529153,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,49,1634837148400539,0.049981,330914.4543751893,4690113.791627374,-2.0983225535069043,330913.718911577,4690112.529243013,8.945658751864002,0.2007179020306896,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,50,1634837148450516,0.049977,330914.2340613764,4690113.41481148,-2.09855988434143,330913.4982981821,4690112.152601702,8.944021881461454,0.19905518715162673,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,51,1634837148500489,0.049973,330914.01834589604,4690113.042950159,-2.0986014906537767,330913.2825301864,4690111.780770995,8.93858838562623,0.19670019878087103,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,52,1634837148550460,0.049971,330913.797095579,4690112.661235445,-2.0988681657015285,330913.06094330386,4690111.39925255,8.936124849453511,0.20533296956019612,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,53,1634837148600427,0.049967,330913.5789594079,4690112.280513918,-2.0991774903985196,330912.84241680556,4690111.018758793,8.92215968760544,0.20768647129926054,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,54,1634837148650395,0.049968,330913.3653765452,4690111.909818988,-2.0995552725017643,330912.62835732684,4690110.648342206,8.90702685614386,0.2095866350500679,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,55,1634837148700362,0.049967,330913.1461069073,4690111.530474788,-2.100085861768176,330912.4084184667,4690110.269389237,8.899572176163458,0.21516384884275933,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,56,1634837148750328,0.049966,330912.9279907565,4690111.154328726,-2.1004872388380926,330912.18979620456,4690109.893539369,8.885215098526304,0.22035370544200342,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,57,1634837148800293,0.049965,330912.7138190735,4690110.7876624055,-2.1009523902510714,330911.97503814346,4690109.5272165565,8.877634691734894,0.2199766449700215,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,58,1634837148850261,0.049968,330912.494329032,4690110.41162173,-2.101397721082089,330911.75498685986,4690109.151505008,8.861408254478023,0.22295620649773418,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,59,1634837148900230,0.049969,330912.28120501735,4690110.0440788595,-2.1017698411140056,330911.5413939817,4690108.784237349,8.84585682635145,0.2297819907636549,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,60,1634837148950202,0.049972,330912.06738227315,4690109.674951286,-2.1021748583549886,330911.3270610407,4690108.415409515,8.820570503835794,0.23087035070342854,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,61,1634837149000174,0.049972,330911.85000439966,4690109.300211491,-2.1024227769359904,330911.10937092616,4690108.040853298,8.795501615438203,0.22660197171359067,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,62,1634837149050146,0.049972,330911.63239876245,4690108.927849269,-2.1028891711534903,330910.8911780121,4690107.66883664,8.767659052447865,0.22292871643147577,13,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,63,1634837149100119,0.049973,330911.4185443452,4690108.562637442,-2.103312601042235,330910.67679055774,4690107.303938781,8.742424243261256,0.22170358311488575,14,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,64,1634837149150093,0.049974,330911.20317683375,4690108.193285693,-2.1038610489445513,330910.46073282725,4690106.934994035,8.712529851983637,0.22552695794737235,13,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,65,1634837149200069,0.049976,330910.98537287937,4690107.819498897,-2.104104972156941,330910.24262196844,4690106.561388375,8.684766232666627,0.22955291084896448,12,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,66,1634837149250048,0.049979,330910.7724878004,4690107.453344182,-2.1043335405915813,330910.0294493445,4690106.195403463,8.650107596230187,0.23066578319794775,12,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,67,1634837149300030,0.049982,330910.5609796298,4690107.089340346,-2.1045947694690526,330909.8176125888,4690105.831593772,8.615529122775243,0.2310129482409624,12,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,68,1634837149350013,0.049983,330910.34928230796,4690106.727224315,-2.105020221096968,330909.60538022395,4690105.469794122,8.572166479725317,0.23063469457555505,12,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,69,1634837149399998,0.049985,330910.1389018296,4690106.368398739,-2.1053281832006068,330909.39461254,4690105.1111977,8.524691189366312,0.23095022978672317,12,5,3,3,0,1,1,1,0,2,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,70,1634837149449986,0.049988,330909.92809288646,4690106.010082635,-2.105640301057169,330909.18341123825,4690104.753113963,8.479311717718176,0.23111690989739603,11,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,71,1634837149499973,0.049987,330909.7205315017,4690105.656688099,-2.1058929658213823,330908.9755322856,4690104.399907622,8.430010079665584,0.23242879777741943,11,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,72,1634837149549958,0.049985,330909.5120111082,4690105.303113742,-2.106136980384452,330908.7667052415,4690104.046515092,8.385005931302057,0.2326487269210396,11,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,73,1634837149599941,0.049983,330909.3018163692,4690104.946688962,-2.1062636877620022,330908.55635128816,4690103.690184759,8.334295843545018,0.22829460621316872,11,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,74,1634837149649922,0.049981,330909.09727239114,4690104.599889635,-2.1064571855725385,330908.35156419326,4690103.343529701,8.283971955658537,0.2251996418277337,12,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,75,1634837149699903,0.049981,330908.89215568564,4690104.2515618205,-2.1067448536303783,330908.146086104,4690102.995416455,8.231811132637393,0.22096826695792585,12,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,76,1634837149749883,0.04998,330908.6899655187,4690103.909741363,-2.106961171090963,330907.94362422836,4690102.653757414,8.17960040693536,0.21764550066582108,12,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,77,1634837149799860,0.049977,330908.4847616109,4690103.5636938205,-2.107031067399387,330907.73833253374,4690102.307762042,8.129589477197207,0.21218678199908525,12,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,78,1634837149849836,0.049976,330908.2835519355,4690103.223517615,-2.1071509806586644,330907.53697226086,4690101.9676753525,8.078036154793919,0.20883382667849512,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,79,1634837149899812,0.049976,330908.08472268254,4690102.886158758,-2.1071319231086716,330907.33816694125,4690101.630302267,8.030321185546935,0.208941017169294,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,80,1634837149949792,0.04998,330907.88901487313,4690102.55391041,-2.1072306076215526,330907.1423352019,4690101.298127599,7.985543058173184,0.21093539712419399,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,81,1634837149999773,0.049981,330907.6920813656,4690102.219959349,-2.107391236267256,330906.94519998936,4690100.964296493,7.939449403602337,0.21085459937819842,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,82,1634837150049755,0.049982,330907.49546829466,4690101.885397905,-2.1074296254205134,330906.7485387151,4690100.629763721,7.894391816516221,0.21086758633094885,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,83,1634837150099737,0.049982,330907.30075790815,4690101.555484713,-2.1075640369393964,330906.55365956365,4690100.299950937,7.847316447099882,0.20968223266377709,11,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,84,1634837150149720,0.049983,330907.10733434977,4690101.227621636,-2.1076808309746022,330906.3600893715,4690099.972175125,7.801219195518649,0.20440868588914937,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,85,1634837150199705,0.049985,330906.91532724694,4690100.903192766,-2.107719328958672,330906.16803393705,4690099.647775023,7.752988421105765,0.19996089857623942,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,86,1634837150249693,0.049988,330906.7241190846,4690100.5783969965,-2.107741768525861,330905.9767976039,4690099.322996023,7.703231885121889,0.19158097101062746,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,87,1634837150299688,0.049995,330906.5342310073,4690100.255719258,-2.10782530002588,330905.78680466366,4690099.000380714,7.650354578713343,0.18874648891635482,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,88,1634837150349691,0.050003,330906.3450110228,4690099.935923386,-2.107917555687312,330905.5974688703,4690098.680653802,7.598582330311463,0.1688831727703906,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,89,1634837150399695,0.050004,330906.1591974965,4690099.623125374,-2.1078545873601255,330905.4117343876,4690098.367808721,7.546836152935889,0.17136020653267042,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,90,1634837150449705,0.05001,330905.9728502046,4690099.309636546,-2.1077694627454573,330905.2254939568,4690098.05425627,7.492927798982206,0.19797956315969215,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,91,1634837150499718,0.050013,330905.7864401827,4690098.997427823,-2.108107518471254,330905.03865958913,4690097.742300266,7.446034021352241,0.21325966713045322,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,92,1634837150549733,0.050015,330905.60408539494,4690098.692435257,-2.1080359477893955,330904.85639463365,4690097.437254184,7.396737747488379,0.19887746713583015,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,93,1634837150599751,0.050018,330905.42104095983,4690098.390490367,-2.1082836932749953,330904.673039256,4690097.13549457,7.343103338198664,0.1679365784077025,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,94,1634837150649771,0.05002,330905.23231939145,4690098.08406489,-2.1085571769236844,330904.4839744948,4690096.829273705,7.28623152112293,0.14643870695012376,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,95,1634837150699795,0.050024,330905.05034565134,4690097.787551359,-2.1087066261859557,330904.30181323545,4690096.532872029,7.2287071539813175,0.15751345381208695,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,96,1634837150749822,0.050027,330904.86469269695,4690097.483096033,-2.108549480946606,330904.1163574572,4690096.22829909,7.177761010639981,0.13815874595672276,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,97,1634837150799847,0.050025,330904.68229387153,4690097.1879702695,-2.1082313600064633,330903.9343578468,4690095.932935328,7.133687090925106,0.10425544435822706,10,5,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,98,1634837150849871,0.050024,330904.497485821,4690096.891401081,-2.108224718936714,330903.74955813104,4690095.636361173,7.084517028763199,0.10250601385366832,11,6,3,3,0,1,1,1,0,1,0,0,0
a2257d7ec44a5fe4,2021.10.21.17.08.25_veh-28_00521_00992,traversing_intersection,99,1634837150899898,0.050027,330904.31626355456,4690096.601084847,-2.1083012719663605,330903.5682397897,4690095.346102199,7.031011591631036,0.12289035459167354,11,6,3,3,0,1,1,1,0,1,0,0,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,0,1634136336099753,,333185.85911061155,4690251.247548674,-0.03399146169763107,333187.3192666589,4690251.1978967115,7.624648020794644,0.16329302549607538,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,1,1634136336149752,0.049999,333186.2236201158,4690251.229503813,-0.039640001321662066,333187.6834724097,4690251.171604937,7.555063018084428,0.16408635827695683,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,2,1634136336199745,0.049993,333186.6553980226,4690251.204640105,-0.047091389685145375,333188.1147783659,4690251.135865011,7.474992004905684,0.1595356674719367,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,3,1634136336249733,0.049988,333186.939104776,4690251.1883059535,-0.05215434486383378,333188.3981182111,4690251.112142995,7.419905359427687,0.1577267438117373,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,4,1634136336299717,0.049984,333187.29741505964,4690251.164796219,-0.059345438931143836,333188.75584308046,4690251.078143417,7.354301137750311,0.16623431542399028,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,5,1634136336349700,0.049983,333187.656725525,4690251.139763956,-0.06687720858778556,333189.1144595367,4690251.042129172,7.280469444951893,0.16969960909530865,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,6,1634136336399681,0.049981,333187.98302415584,4690251.115299891,-0.07473381736390648,333189.4399461071,4690251.006215392,7.212126647062911,0.16725807564401265,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,7,1634136336449661,0.04998,333188.32556483755,4690251.086268723,-0.08388306543940385,333189.7814277835,4690250.963859235,7.145925291595662,0.16292226501017396,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,8,1634136336499643,0.049982,333188.6675680186,4690251.053205567,-0.09406001523694144,333190.1221098394,4690250.91598643,7.08156853561959,0.16309331961334228,26,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,9,1634136336549627,0.049984,333188.9992471586,4690251.017589798,-0.1044458409900178,333190.4522854243,4690250.865271715,7.016028028027875,0.1712277233356005,27,3,0,0,0,1,1,1,0,4,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,10,1634136336599615,0.049988,333189.3356709277,4690250.97900033,-0.11483374223083981,333190.7870485598,4690250.811596719,6.951197145587054,0.18178299637616166,27,3,0,0,0,1,1,1,0,4,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,11,1634136336649605,0.04999,333189.65790019196,4690250.939033673,-0.1263543784159269,333191.10725295456,4690250.754920747,6.8793000949401435,0.19481967109076426,26,3,0,0,0,1,1,1,0,4,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,12,1634136336699598,0.049993,333189.9845920523,4690250.895823998,-0.13879799423697195,333191.4315416335,4690250.693690604,6.81414006378867,0.2055630083416374,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,13,1634136336749592,0.049994,333190.31161927024,4690250.848213196,-0.15116520366362038,333191.75595843664,4690250.628200986,6.742572464971213,0.20249939513563772,25,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,14,1634136336799584,0.049992,333190.6928315626,4690250.78807685,-0.16620587075059295,333192.133698356,4690250.546366519,6.65088018847666,0.19490441780031822,26,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,15,1634136336849576,0.049992,333190.94691158104,4690250.743980355,-0.1767283551627548,333192.3851552606,4690250.487122187,6.587241212482773,0.18700358479878237,27,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,16,1634136336899564,0.049988,333191.25491349085,4690250.68603793,-0.19108785734152947,333192.6893206648,4690250.40855449,6.519152370550812,0.1899363308248721,27,3,0,0,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,17,1634136336949553,0.049989,333191.56216697954,4690250.623373709,-0.20581908543103122,333192.9923309926,4690250.324790562,6.451742791193801,0.18746970393334836,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,18,1634136336999538,0.049985,333191.86144723423,4690250.556805868,-0.2208856609937738,333193.2869504702,4690250.23670975,6.393404240951963,0.17926950442898937,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,19,1634136337049517,0.049979,333192.1549682341,4690250.487014179,-0.23593337220748506,333193.57549355004,4690250.14550455,6.333486357745985,0.17491730618880044,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,20,1634136337099490,0.049973,333192.4503910927,4690250.411625534,-0.2512478191605627,333193.86552000564,4690250.048402242,6.268033037029047,0.1671843272141152,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,21,1634136337149462,0.049972,333192.7361700959,4690250.333620774,-0.2658132978860354,333194.1458585654,4690249.949824709,6.1996815569129975,0.15360911560627002,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,22,1634136337199440,0.049978,333193.01680765336,4690250.2520813,-0.27936972757459677,333194.42116384587,4690249.849210745,6.122372498938826,0.14330419618287402,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,23,1634136337249422,0.049982,333193.29642328405,4690250.167713273,-0.2941127360157747,333194.6946875476,4690249.744182815,6.062552108116898,0.1537999380769256,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,24,1634136337299410,0.049988,333193.5693009109,4690250.082186187,-0.3093839811661505,333194.96093454637,4690249.637352707,6.018715043470394,0.16518791479771844,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,25,1634136337349400,0.04999,333193.8407119261,4690249.992373145,-0.3246776926500669,333195.2253799251,4690249.526309273,5.985859594439789,0.15584432644415488,27,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,26,1634136337399389,0.049989,333194.1069895717,4690249.8993423665,-0.3407352238989969,333195.4839955466,4690249.411105186,5.9502317124453485,0.13934435887375296,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,27,1634136337449378,0.049989,333194.37190109614,4690249.801103438,-0.3573943284002594,333195.7405827801,4690249.28999538,5.9099589433621125,0.11901400846222206,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,28,1634136337499369,0.049991,333194.6332393548,4690249.698191007,-0.37440700325149084,333195.9930280783,4690249.163873098,5.859153942469207,0.10469751657355014,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,29,1634136337549364,0.049995,333194.88977225433,4690249.592302596,-0.3920793313289017,333196.23990649485,4690249.03403874,5.822190023151242,0.11305408133436173,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,30,1634136337599370,0.050006,333195.14837855205,4690249.480042805,-0.4093794867803745,333196.4886531834,4690248.898506123,5.796442659683131,0.1243885008785554,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,31,1634136337649388,0.050018,333195.40257714654,4690249.365818978,-0.4267937548056991,333196.73252203554,4690248.76103175,5.775354894554538,0.14540576833168814,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,32,1634136337699413,0.050025,333195.65023519873,4690249.249681444,-0.4442131050047017,333196.96944385,4690248.621820365,5.753367923627184,0.15867757237268806,28,3,1,1,0,1,1,1,0,3,3,3,0
86d2e80d5aee5d2d,2021.10.13.14.40.14_veh-28_00131_00430,high_lateral_acceleration,33,1634136337749441,0.050028,333195.8983500111,4690249.126966529,-0.46194769205862213,333197.2062169387,4690248.475809789,5.727198473255928,0.14890185992827476,28,3,1,1,0,1,1,1,0,3,3,3,0
