token,log_name,scenario_type,track_token,actor_type,first_frame,last_frame,observed_frames,max_consecutive_frames,observation_gap_count,unique_detection_tokens,detection_token_changes,unique_runtime_track_ids,category_changes,first_timestamp_us,last_timestamp_us,kept_frames,cap_excluded_frames,outside_frame_frames
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95eaa02bf0795587,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,47,54
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d530d97a34385b26,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,ec6aa8d7fc8e5f29,GENERIC_OBJECT,0,61,62,62,0,62,61,1,0,1627092766250313,1627092769299980,62,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,6e2f166d0b5e50e9,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,89,12,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a24211fa3618552e,GENERIC_OBJECT,0,66,67,67,0,67,66,1,0,1627092766250313,1627092769550114,67,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91ad9d19c24856f0,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,17,84
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,b2afae6cc84556d6,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,16,85
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,51b1134406c45e3e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,7,19,75
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,cd404231fefa55a0,GENERIC_OBJECT,0,68,69,69,0,69,68,1,0,1627092766250313,1627092769650159,69,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,bf2c1c70efbe5f65,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,32,69
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,9526e1f6402d5bc4,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,45,56
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,fb7efd341592576d,GENERIC_OBJECT,0,93,94,94,0,94,93,1,0,1627092766250313,1627092770900056,94,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c5dcae3673e856b3,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,30,71
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,df71a198796a51a7,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,31,70
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,6980337e27fa53da,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,34,67
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,e7b11e59d28f5386,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,36,65
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,bbbd298dd226574d,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,88,13,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,f3e3acb93fa155e9,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,35,66
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,4c857c5b88a05e9f,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,29,72
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,5d2fc7fc232d50db,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,28,73
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,be582f57cb2e58a9,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,26,75
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,1017550077705054,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,39,62
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a90984a00b745af4,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,25,76
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2b5da9e29adf5c8f,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,12,19,70
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,b2060fe39a0857d2,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,18,83
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d92ffc28c39b592e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,37,64
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a4c91b05e4a35fbb,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,21,80
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,38033f321ad35385,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,14,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,fda29cec0ae65587,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,23,78
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a5511e5130d7560b,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,20,81
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,f67f3d5aae2952e3,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,12,89
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a2cfd36d98d75d5e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,38,63
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,8545a1f264455f02,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,63f3d4e7d9335090,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,16,85
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,48889588745f5505,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,19,82
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,14a81104a53357a2,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,14,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d2829f9278555b39,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,baade75b45bf58f5,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,34,67
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,79248afc9ca75e78,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,e5efdc1fdc73572c,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,cfed15711a115f12,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,42611be08fe75585,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,9,19,73
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,0deb3415a69e58a5,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,4,21,76
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,20496977f3dd54fd,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,6,37,58
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,ca7acb7bb4da5363,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,98,3,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,5110e818280e5d1e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,92,9,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,06dd7667ac685973,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c634379f33b55166,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,1bcccf98a8a35c44,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,86,15,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,5078ff4e401b5c7f,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,47,54
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c9bb0453c4dd5d5f,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,101,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,1e0a2bff742c5366,GENERIC_OBJECT,0,94,95,95,0,95,94,1,0,1627092766250313,1627092770950024,84,11,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,960ad50e2eac5bb4,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,88,13,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,082d03468b425ae1,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,8,19,74
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,111aa304564d5dad,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,55,30,16
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2d5cf9f37cbd5b73,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,52,49,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95d49b0092885624,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,110d15caf0185789,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,101,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c37af4544cc557b6,GENERIC_OBJECT,0,41,42,42,0,42,41,1,0,1627092766250313,1627092768299672,42,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,4241c860eaf751af,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,50,51
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,3bc2999b0fe25130,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,46,36,19
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,bf1ce879f0e55391,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93da8e6c8b05563e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,48,53
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,0919a2b732275a1c,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,101,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,49d33b1593db5155,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,68,22,11
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,1ad738d102bb5710,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,22,79,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,62e0e1d71cbb5be5,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d21d48285e175af5,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,80,14,7
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d083c506f5f051e9,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,af8fa17f2ec3530f,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,10,91
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d6c38f0ae8fb5739,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,26,75
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d33ce69700d952b8,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,99,2
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,08c7e82a5aed5955,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,95,6
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88372a0e8aed504e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,53,48
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,35eb727b136a58ac,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,4c71f16083305b3c,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,97,4
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,50f6c2abf00f5975,GENERIC_OBJECT,0,96,97,97,0,97,96,1,0,1627092766250313,1627092771049959,0,92,5
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2b3bbd28bbdf5459,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,93,8
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,9938e4e1ab5f56be,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,0609576b837a58f5,GENERIC_OBJECT,0,28,29,29,0,29,28,1,0,1627092766250313,1627092767649746,29,0,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,8bd6a0efb0b057cc,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,60,41
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,4d18438370fa5edd,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,40db0855fa215bf7,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,2,99
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,bd5bfdbde42e546e,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,25,76
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,1478abe1687153e3,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,67049463bb765c32,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,0,101
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,6b4c6dbc72b05697,GENERIC_OBJECT,0,83,84,84,0,84,83,1,0,1627092766250313,1627092770400327,0,8,76
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,09e921cb181c541a,GENERIC_OBJECT,0,100,101,101,0,101,100,1,0,1627092766250313,1627092771249837,0,12,89
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,4e0eef3e5a645dfa,GENERIC_OBJECT,0,1,2,2,0,2,1,1,0,1627092766250313,1627092766300296,0,2,0
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,ea282987a9715ea0,GENERIC_OBJECT,0,19,20,20,0,20,19,1,0,1627092766250313,1627092767199822,0,1,19
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,b7f236783a6b51da,VEHICLE,1,100,100,100,0,100,99,1,0,1627092766300296,1627092771249837,80,0,20
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,8374d4f3803453ca,PEDESTRIAN,2,74,73,73,0,73,72,1,0,1627092766350275,1627092769950317,0,0,73
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,543e739178625ba7,PEDESTRIAN,2,100,99,99,0,99,98,1,0,1627092766350275,1627092771249837,0,0,99
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,00e9c74cc4855113,PEDESTRIAN,2,72,71,71,0,71,70,1,0,1627092766350275,1627092769850266,0,0,71
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,6e737b5189e65c40,PEDESTRIAN,2,100,99,99,0,99,98,1,0,1627092766350275,1627092771249837,0,0,99
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c6fba7a7adc35921,PEDESTRIAN,2,100,99,99,0,99,98,1,0,1627092766350275,1627092771249837,0,0,99
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,b962d5b161ba5a3d,PEDESTRIAN,4,100,97,97,0,97,96,1,0,1627092766450216,1627092771249837,0,0,97
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87dbbfb3d53b556b,PEDESTRIAN,4,25,22,22,0,22,21,1,0,1627092766450216,1627092767499760,0,0,22
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,881d05074a095240,VEHICLE,5,49,45,45,0,45,44,1,0,1627092766500183,1627092768699660,0,0,45
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d1aea2be0a6a5a5f,PEDESTRIAN,5,100,96,96,0,96,95,1,0,1627092766500183,1627092771249837,0,0,96
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2cfe9791f09e584d,PEDESTRIAN,5,100,96,96,0,96,95,1,0,1627092766500183,1627092771249837,0,0,96
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a92f925fc6b55536,PEDESTRIAN,5,100,96,96,0,96,95,1,0,1627092766500183,1627092771249837,0,0,96
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,d715f72f9ef85bd8,PEDESTRIAN,8,100,93,93,0,93,92,1,0,1627092766650088,1627092771249837,0,0,93
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,e3f3d4b0a46158dd,PEDESTRIAN,9,100,92,92,0,92,91,1,0,1627092766700055,1627092771249837,0,0,92
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,874969f567895c06,GENERIC_OBJECT,10,16,7,7,0,7,6,1,0,1627092766750022,1627092767049854,0,0,7
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,e5fcbfbc97345b5b,VEHICLE,11,100,90,90,0,90,89,1,0,1627092766799990,1627092771249837,0,0,90
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,57635cc159015ccf,VEHICLE,11,91,81,81,0,81,80,1,0,1627092766799990,1627092770800121,0,0,81
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,af4dd8574d695d16,PEDESTRIAN,11,100,90,90,0,90,89,1,0,1627092766799990,1627092771249837,0,3,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,00804a1ef24e5778,PEDESTRIAN,11,100,90,90,0,90,89,1,0,1627092766799990,1627092771249837,0,0,90
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2d9fcbf8c0e3505b,GENERIC_OBJECT,12,78,67,67,0,67,66,1,0,1627092766849956,1627092770150386,0,0,67
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,0b620e77444850a3,PEDESTRIAN,14,100,87,87,0,87,86,1,0,1627092766949893,1627092771249837,0,0,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,837450f96e8b5584,PEDESTRIAN,14,100,87,87,0,87,86,1,0,1627092766949893,1627092771249837,0,0,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,c9077f47fec3579e,PEDESTRIAN,14,100,87,87,0,87,86,1,0,1627092766949893,1627092771249837,0,0,87
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,459d2565a5ea5231,PEDESTRIAN,15,100,86,86,0,86,85,1,0,1627092766999869,1627092771249837,0,33,53
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,eb46f2aa810d5586,PEDESTRIAN,15,100,86,86,0,86,85,1,0,1627092766999869,1627092771249837,0,56,30
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,a5f004d517a1536e,VEHICLE,16,100,85,85,0,85,84,1,0,1627092767049854,1627092771249837,0,0,85
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85d9608e926451b8,VEHICLE,17,100,84,84,0,84,83,1,0,1627092767099841,1627092771249837,0,0,84
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,174b0e56b1ba5fca,PEDESTRIAN,18,100,83,83,0,83,82,1,0,1627092767149831,1627092771249837,0,24,59
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,8d08850fb44756f9,PEDESTRIAN,18,100,83,83,0,83,82,1,0,1627092767149831,1627092771249837,0,0,83
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,8d85fc4a17325d7f,GENERIC_OBJECT,18,100,83,83,0,83,82,1,0,1627092767149831,1627092771249837,1,19,63
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,7f9b1cf22f785896,GENERIC_OBJECT,18,51,34,34,0,34,33,1,0,1627092767149831,1627092768799710,0,0,34
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,2cadd8d1c76952e4,PEDESTRIAN,20,100,81,81,0,81,80,1,0,1627092767249812,1627092771249837,0,25,56
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,b014fa03a03b578d,GENERIC_OBJECT,21,100,80,80,0,80,79,1,0,1627092767299802,1627092771249837,0,0,80
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,9b3aa709922d55d5,PEDESTRIAN,22,70,49,49,0,49,48,1,0,1627092767349790,1627092769750209,0,0,49
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,284bc777f9d45c23,PEDESTRIAN,23,100,78,78,0,78,77,1,0,1627092767399778,1627092771249837,0,0,78
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,01450129adba580b,PEDESTRIAN,23,100,78,78,0,78,77,1,0,1627092767399778,1627092771249837,0,63,15
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,f62fdced17e25182,PEDESTRIAN,24,100,77,77,0,77,76,1,0,1627092767449767,1627092771249837,0,0,77
