token,log_name,scenario_type,frame_index,timestamp_us,track_token,event,previous_status,current_status
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,7a487088b5815858,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,83d084022e9a5c64,observation_appearance_censored,,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,87a4976252905cd4,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,91ad9d19c24856f0,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,92e9d24c1ef255fa,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,bb0b86fbb0a65952,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,e32f9befe6765817,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,e668703d75175a5c,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,84,1627092770450303,fa4fb29d9c2054a1,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,111aa304564d5dad,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,15eb6861911e51c6,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,4dccd2e40ca15b33,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,63f3d4e7d9335090,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,a0e54b5f21ed53c5,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,b2afae6cc84556d6,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,d261a8d642945b05,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,85,1627092770500279,eaf0447e0afb5807,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,175290ecb5785c7d,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,1bcccf98a8a35c44,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,2765253bf44a5aaa,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,68481e7f53d1523e,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,adee61cad47d5dd7,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,c1fb36924f31591a,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,d6c38f0ae8fb5739,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,e17b0fcf99ba507d,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,f50f940b72cd5af2,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,86,1627092770550254,fe294e6ff3085e84,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,14a81104a53357a2,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,38033f321ad35385,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,459d2565a5ea5231,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,6de7d61c47e256f8,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,a7b96410824754e6,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,87,1627092770600229,d0614db72ff453e9,spatial_entry,outside_frame,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,01cc724267c851bc,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,0456d59ca71b581f,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,2796b207edbe5810,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,39b1b8cb72e3514c,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,51e00cb3f2d15427,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,56f2aa382b9a533c,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,5ff0d8bc9cc850f1,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,88372a0e8aed504e,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,960ad50e2eac5bb4,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,9fbf7ccd870d5acf,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,a54396f12e8b580b,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,bbbd298dd226574d,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,d5311f2462d55191,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,eb46f2aa810d5586,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,88,1627092770650203,f705d4abcf1c5865,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,09e921cb181c541a,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,1ad738d102bb5710,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,2b5da9e29adf5c8f,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,2bc8c802b3e15688,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,3beab1de77c2543a,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,5211540ea3e252ee,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,6e2f166d0b5e50e9,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,7ab936a035615f36,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,82dccf4a6ecb5d72,observation_disappearance_unknown_cause,cap_excluded,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,97ac3d4904e65024,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,c5d78ef6a9b45881,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,89,1627092770700176,f67f3d5aae2952e3,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,01450129adba580b,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,0b170e33b6665b9a,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,277e942e5b8a5f98,observation_disappearance_unknown_cause,cap_excluded,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,311d21beea515a12,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,38f7996476775911,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,49d33b1593db5155,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,606c2536f1035a8e,observation_appearance_censored,,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,6b0deaae80b05a00,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,a017edac368456a2,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,bd5bfdbde42e546e,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,90,1627092770750148,d210f8a5193f53f6,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,01a72fde2d0758a2,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,062f46bc64cf528b,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,321ea9bcd0a25ffb,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,3267c5f1f73c515a,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,465a81706fb753e1,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,53c8d110745d5bb4,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,7585fe2b5c8357c1,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,8bd6a0efb0b057cc,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,940e8f13961656ea,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,af8fa17f2ec3530f,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,cb316228ddb65ca7,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,91,1627092770800121,ebdd3dddfcb65de5,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,0eaf04fa671a5659,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,2b59ea323878520c,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,42611be08fe75585,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,50f6c2abf00f5975,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,5110e818280e5d1e,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,57635cc159015ccf,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,71d1662305045e45,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,a9e41e56ecd054d5,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,92,1627092770850088,bd1c832b45b65e4c,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,082d03468b425ae1,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,0e598ceccef85420,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,2b3bbd28bbdf5459,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,315c111d44995474,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,4268e8b64afe5686,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,691e8f0f7f825c82,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,7d7474e5e9d45ab6,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,938e518b9c295a42,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,9f3e9c62e0155d9d,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,b8b9ee0361605175,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,bd37fd43bf8550b2,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,e65a19f51a275168,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,eec54fe429b65a2b,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,93,1627092770900056,fedd078912525635,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,51b1134406c45e3e,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,538ca5178650523a,spatial_exit,kept,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,8952f7739ab55da7,spatial_entry,outside_frame,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,a7561006dc2257d9,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,ad3a6056284c5f0b,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,d21d48285e175af5,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,94,1627092770950024,fb7efd341592576d,observation_disappearance_unknown_cause,kept,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,08c7e82a5aed5955,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,1e0a2bff742c5366,observation_disappearance_unknown_cause,cap_excluded,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,20496977f3dd54fd,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,483bcb8fe2d65758,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,8bbb9450b21b521e,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,b75c821db8675f3a,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,baade75b45bf58f5,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,95,1627092770999992,d8264fb599a85fdb,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,96,1627092771049959,5a56fa41317a54fa,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,96,1627092771049959,5d47c43e0d91545f,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,96,1627092771049959,f5ca0b774e7e5442,spatial_exit,kept,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,0deb3415a69e58a5,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,14ef9850e2bb5365,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,29ad89cd246e5c7b,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,4643aa809d785252,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,48306dbbd7895f10,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,4c71f16083305b3c,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,50f6c2abf00f5975,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,97,1627092771099925,7585fe2b5c8357c1,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,6b2c6c8f873650d4,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,6e2119b579a25a2d,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,96f0d5f936565582,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,b9c4b730ce555d23,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,ca7acb7bb4da5363,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,d9405b673d815913,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,98,1627092771149895,f659efd9bce85955,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,40db0855fa215bf7,spatial_entry,outside_frame,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,5907cadfce0d56e4,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,83d084022e9a5c64,observation_disappearance_unknown_cause,cap_excluded,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,8ea3be6be52e5b72,observation_appearance_censored,,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,cabbbe480f91559b,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,d33ce69700d952b8,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,99,1627092771199865,f868da73aabe564c,spatial_exit,cap_excluded,outside_frame
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,100,1627092771249837,8d85fc4a17325d7f,capacity_readmission,cap_excluded,kept
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,100,1627092771249837,93b6d47678a05c93,observation_disappearance_unknown_cause,outside_frame,
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,100,1627092771249837,b9c4b730ce555d23,capacity_exclusion,kept,cap_excluded
7ac08b7c991e5b91,2021.07.24.00.36.59_veh-47_05600_06769,on_pickup_dropoff,100,1627092771249837,c3c6dc24739f5b4d,observation_appearance_censored,,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,7,1634067347899700,92b5a988394f5d04,observation_appearance_censored,,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,9,1634067347999643,e82ec285bce85f19,observation_disappearance_unknown_cause,outside_frame,
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,11,1634067348099590,f33e0f9061cf54cc,spatial_exit,kept,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,12,1634067348149572,85cda108d7cb51e3,spatial_exit,kept,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,15,1634067348299565,9237a9945dc9566c,spatial_exit,kept,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,16,1634067348349578,41090c32dae0514f,spatial_exit,kept,outside_frame
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,16,1634067348349578,9578c77403d5585c,observation_disappearance_unknown_cause,kept,
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,17,1634067348399597,92b5a988394f5d04,observation_disappearance_unknown_cause,outside_frame,
133ba37489cb5a19,2021.10.12.19.20.46_veh-28_00644_00868,medium_magnitude_speed,18,1634067348449620,1c9040c98e42545c,observation_appearance_censored,,outside_frame
