token,scenario_type,log_name,path,actor_category,raw_count,in_frame_count,kept_count,dropped_outside_frame,dropped_by_cap,cap,overflow,d_K,d_first_drop,boundary_gap,actual_processed_valid_count,native_in_frame_count,in_frame_agreement,count_agreement,ordering_agreement,mask_agreement,speed_clipping_agreement,legacy_count_agreement,raw_dtype,predicted_dtype,processed_dtype,max_abs_error,mean_abs_error,x_error,x_mean_error,y_error,y_mean_error,heading_error,heading_mean_error,width_error,width_mean_error,length_error,length_mean_error,speed_error,speed_mean_error
d938be09cf905a21,on_pickup_dropoff,2021.06.30.20.54.27_veh-38_02657_05556,2021.06.30.20.54.27_veh-38_02657_05556/on_pickup_dropoff/d938be09cf905a21/sledge_raw.gz,vehicles,11,8,8,3,0,50,-42,23.286191940307617,,,8,8,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d938be09cf905a21,on_pickup_dropoff,2021.06.30.20.54.27_veh-38_02657_05556,2021.06.30.20.54.27_veh-38_02657_05556/on_pickup_dropoff/d938be09cf905a21/sledge_raw.gz,pedestrians,91,51,20,40,31,20,31,21.85235023498535,22.13439178466797,0.2820415496826172,20,51,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d938be09cf905a21,on_pickup_dropoff,2021.06.30.20.54.27_veh-38_02657_05556,2021.06.30.20.54.27_veh-38_02657_05556/on_pickup_dropoff/d938be09cf905a21/sledge_raw.gz,static_objects,76,22,22,54,0,30,-8,31.347124099731445,,,22,22,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7ac08b7c991e5b91,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_05600_06769,2021.07.24.00.36.59_veh-47_05600_06769/on_pickup_dropoff/7ac08b7c991e5b91/sledge_raw.gz,vehicles,49,26,26,23,0,50,-24,43.024192810058594,,,26,26,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ac08b7c991e5b91,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_05600_06769,2021.07.24.00.36.59_veh-47_05600_06769/on_pickup_dropoff/7ac08b7c991e5b91/sledge_raw.gz,pedestrians,149,77,20,72,57,20,57,15.293213844299316,15.565997123718262,0.2727832794189453,20,77,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ac08b7c991e5b91,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_05600_06769,2021.07.24.00.36.59_veh-47_05600_06769/on_pickup_dropoff/7ac08b7c991e5b91/sledge_raw.gz,static_objects,127,52,30,75,22,30,22,19.705488204956055,19.975421905517578,0.26993370056152344,30,52,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54b6bbcd58705a78,on_traffic_light_intersection,2021.06.30.13.57.34_veh-37_00015_00346,2021.06.30.13.57.34_veh-37_00015_00346/on_traffic_light_intersection/54b6bbcd58705a78/sledge_raw.gz,vehicles,20,4,4,16,0,50,-46,34.83403778076172,,,4,4,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54b6bbcd58705a78,on_traffic_light_intersection,2021.06.30.13.57.34_veh-37_00015_00346,2021.06.30.13.57.34_veh-37_00015_00346/on_traffic_light_intersection/54b6bbcd58705a78/sledge_raw.gz,pedestrians,5,2,2,3,0,20,-18,18.781503677368164,,,2,2,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54b6bbcd58705a78,on_traffic_light_intersection,2021.06.30.13.57.34_veh-37_00015_00346,2021.06.30.13.57.34_veh-37_00015_00346/on_traffic_light_intersection/54b6bbcd58705a78/sledge_raw.gz,static_objects,64,33,30,31,3,30,3,37.8519172668457,38.026119232177734,0.17420196533203125,30,33,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9797d0867726506c,on_traffic_light_intersection,2021.07.09.17.06.37_veh-35_00928_02567,2021.07.09.17.06.37_veh-35_00928_02567/on_traffic_light_intersection/9797d0867726506c/sledge_raw.gz,vehicles,30,6,6,24,0,50,-44,27.005163192749023,,,6,6,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9797d0867726506c,on_traffic_light_intersection,2021.07.09.17.06.37_veh-35_00928_02567,2021.07.09.17.06.37_veh-35_00928_02567/on_traffic_light_intersection/9797d0867726506c/sledge_raw.gz,pedestrians,93,38,20,55,18,20,18,25.149198532104492,25.20644187927246,0.05724334716796875,20,38,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9797d0867726506c,on_traffic_light_intersection,2021.07.09.17.06.37_veh-35_00928_02567,2021.07.09.17.06.37_veh-35_00928_02567/on_traffic_light_intersection/9797d0867726506c/sledge_raw.gz,static_objects,123,33,30,90,3,30,3,22.39434814453125,22.404582977294922,0.010234832763671875,30,33,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,vehicles,33,13,13,20,0,50,-37,40.29348373413086,,,13,13,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,pedestrians,61,37,20,24,17,20,17,27.630067825317383,28.597064971923828,0.9669971466064453,20,37,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,static_objects,64,37,30,27,7,30,7,26.91102409362793,27.67654800415039,0.7655239105224609,30,37,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5b497826a5db5090,high_magnitude_speed,2021.06.10.14.11.49_veh-12_04607_04746,2021.06.10.14.11.49_veh-12_04607_04746/high_magnitude_speed/5b497826a5db5090/sledge_raw.gz,vehicles,24,19,19,5,0,50,-31,39.011165618896484,,,19,19,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b497826a5db5090,high_magnitude_speed,2021.06.10.14.11.49_veh-12_04607_04746,2021.06.10.14.11.49_veh-12_04607_04746/high_magnitude_speed/5b497826a5db5090/sledge_raw.gz,pedestrians,66,23,20,43,3,20,3,31.026214599609375,31.442129135131836,0.41591453552246094,20,23,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b497826a5db5090,high_magnitude_speed,2021.06.10.14.11.49_veh-12_04607_04746,2021.06.10.14.11.49_veh-12_04607_04746/high_magnitude_speed/5b497826a5db5090/sledge_raw.gz,static_objects,49,42,30,7,12,30,12,28.14567756652832,29.508039474487305,1.3623619079589844,30,42,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
f1c6860d8a425941,medium_magnitude_speed,2021.06.14.14.03.45_veh-38_04137_04387,2021.06.14.14.03.45_veh-38_04137_04387/medium_magnitude_speed/f1c6860d8a425941/sledge_raw.gz,vehicles,38,6,6,32,0,50,-44,33.67212677001953,,,6,6,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1c6860d8a425941,medium_magnitude_speed,2021.06.14.14.03.45_veh-38_04137_04387,2021.06.14.14.03.45_veh-38_04137_04387/medium_magnitude_speed/f1c6860d8a425941/sledge_raw.gz,pedestrians,151,14,14,137,0,20,-6,36.984771728515625,,,14,14,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1c6860d8a425941,medium_magnitude_speed,2021.06.14.14.03.45_veh-38_04137_04387,2021.06.14.14.03.45_veh-38_04137_04387/medium_magnitude_speed/f1c6860d8a425941/sledge_raw.gz,static_objects,199,66,30,133,36,30,36,19.941055297851562,20.557552337646484,0.6164970397949219,30,66,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
a20560b97cb35d16,stationary_in_traffic,2021.07.16.02.53.40_veh-17_00016_01588,2021.07.16.02.53.40_veh-17_00016_01588/stationary_in_traffic/a20560b97cb35d16/sledge_raw.gz,vehicles,29,22,22,7,0,50,-28,30.746572494506836,,,22,22,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a20560b97cb35d16,stationary_in_traffic,2021.07.16.02.53.40_veh-17_00016_01588,2021.07.16.02.53.40_veh-17_00016_01588/stationary_in_traffic/a20560b97cb35d16/sledge_raw.gz,pedestrians,82,46,20,36,26,20,26,30.33605194091797,30.457725524902344,0.121673583984375,20,46,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a20560b97cb35d16,stationary_in_traffic,2021.07.16.02.53.40_veh-17_00016_01588,2021.07.16.02.53.40_veh-17_00016_01588/stationary_in_traffic/a20560b97cb35d16/sledge_raw.gz,static_objects,50,37,30,13,7,30,7,24.64441680908203,26.118989944458008,1.4745731353759766,30,37,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
30f1da0172435796,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_00525_01335,2021.06.21.16.51.55_veh-47_00525_01335/on_pickup_dropoff/30f1da0172435796/sledge_raw.gz,vehicles,20,10,10,10,0,50,-40,40.21355056762695,,,10,10,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30f1da0172435796,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_00525_01335,2021.06.21.16.51.55_veh-47_00525_01335/on_pickup_dropoff/30f1da0172435796/sledge_raw.gz,pedestrians,46,30,20,16,10,20,10,31.71439552307129,32.55735397338867,0.8429584503173828,20,30,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30f1da0172435796,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_00525_01335,2021.06.21.16.51.55_veh-47_00525_01335/on_pickup_dropoff/30f1da0172435796/sledge_raw.gz,static_objects,35,31,30,4,1,30,1,39.32328796386719,44.008914947509766,4.685626983642578,30,31,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
986e241830eb5c86,unknown,2021.06.01.13.47.32_veh-35_03437_04412,2021.06.01.13.47.32_veh-35_03437_04412/unknown/986e241830eb5c86/sledge_raw.gz,vehicles,11,4,4,7,0,50,-46,29.74643898010254,,,4,4,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986e241830eb5c86,unknown,2021.06.01.13.47.32_veh-35_03437_04412,2021.06.01.13.47.32_veh-35_03437_04412/unknown/986e241830eb5c86/sledge_raw.gz,pedestrians,49,31,20,18,11,20,11,33.12984085083008,33.41618728637695,0.286346435546875,20,31,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986e241830eb5c86,unknown,2021.06.01.13.47.32_veh-35_03437_04412,2021.06.01.13.47.32_veh-35_03437_04412/unknown/986e241830eb5c86/sledge_raw.gz,static_objects,119,62,30,57,32,30,32,23.513065338134766,24.534027099609375,1.0209617614746094,30,62,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
d002aec7ae9956c4,near_barrier_on_driveable,2021.06.10.19.23.31_veh-47_03702_03822,2021.06.10.19.23.31_veh-47_03702_03822/near_barrier_on_driveable/d002aec7ae9956c4/sledge_raw.gz,vehicles,15,3,3,12,0,50,-47,23.071449279785156,,,3,3,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d002aec7ae9956c4,near_barrier_on_driveable,2021.06.10.19.23.31_veh-47_03702_03822,2021.06.10.19.23.31_veh-47_03702_03822/near_barrier_on_driveable/d002aec7ae9956c4/sledge_raw.gz,pedestrians,3,0,0,3,0,20,-20,,,,0,0,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d002aec7ae9956c4,near_barrier_on_driveable,2021.06.10.19.23.31_veh-47_03702_03822,2021.06.10.19.23.31_veh-47_03702_03822/near_barrier_on_driveable/d002aec7ae9956c4/sledge_raw.gz,static_objects,145,43,30,102,13,30,13,22.217727661132812,23.593631744384766,1.3759040832519531,30,43,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7b0944685e805413,stationary,2021.07.07.17.09.33_veh-26_00850_02406,2021.07.07.17.09.33_veh-26_00850_02406/stationary/7b0944685e805413/sledge_raw.gz,vehicles,8,6,6,2,0,50,-44,27.114553451538086,,,6,6,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0944685e805413,stationary,2021.07.07.17.09.33_veh-26_00850_02406,2021.07.07.17.09.33_veh-26_00850_02406/stationary/7b0944685e805413/sledge_raw.gz,pedestrians,13,12,12,1,0,20,-8,31.705001831054688,,,12,12,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0944685e805413,stationary,2021.07.07.17.09.33_veh-26_00850_02406,2021.07.07.17.09.33_veh-26_00850_02406/stationary/7b0944685e805413/sledge_raw.gz,static_objects,67,49,30,18,19,30,19,17.998210906982422,18.245424270629883,0.24721336364746094,30,49,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ee1068cb683153ee,near_pedestrian_on_crosswalk,2021.06.01.17.27.29_veh-47_04434_04805,2021.06.01.17.27.29_veh-47_04434_04805/near_pedestrian_on_crosswalk/ee1068cb683153ee/sledge_raw.gz,vehicles,4,2,2,2,0,50,-48,30.455825805664062,,,2,2,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee1068cb683153ee,near_pedestrian_on_crosswalk,2021.06.01.17.27.29_veh-47_04434_04805,2021.06.01.17.27.29_veh-47_04434_04805/near_pedestrian_on_crosswalk/ee1068cb683153ee/sledge_raw.gz,pedestrians,18,7,7,11,0,20,-13,25.582319259643555,,,7,7,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee1068cb683153ee,near_pedestrian_on_crosswalk,2021.06.01.17.27.29_veh-47_04434_04805,2021.06.01.17.27.29_veh-47_04434_04805/near_pedestrian_on_crosswalk/ee1068cb683153ee/sledge_raw.gz,static_objects,20,11,11,9,0,30,-19,41.440216064453125,,,11,11,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
02c4035eabfe50fa,near_pedestrian_on_crosswalk,2021.06.09.14.03.17_veh-12_03798_04118,2021.06.09.14.03.17_veh-12_03798_04118/near_pedestrian_on_crosswalk/02c4035eabfe50fa/sledge_raw.gz,vehicles,23,4,4,19,0,50,-46,42.94460678100586,,,4,4,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02c4035eabfe50fa,near_pedestrian_on_crosswalk,2021.06.09.14.03.17_veh-12_03798_04118,2021.06.09.14.03.17_veh-12_03798_04118/near_pedestrian_on_crosswalk/02c4035eabfe50fa/sledge_raw.gz,pedestrians,114,17,17,97,0,20,-3,34.37150192260742,,,17,17,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02c4035eabfe50fa,near_pedestrian_on_crosswalk,2021.06.09.14.03.17_veh-12_03798_04118,2021.06.09.14.03.17_veh-12_03798_04118/near_pedestrian_on_crosswalk/02c4035eabfe50fa/sledge_raw.gz,static_objects,207,64,30,143,34,30,34,21.440685272216797,22.060749053955078,0.6200637817382812,30,64,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
aaf5f663b5ab5fec,near_pedestrian_on_crosswalk,2021.05.24.17.57.11_veh-35_05075_05292,2021.05.24.17.57.11_veh-35_05075_05292/near_pedestrian_on_crosswalk/aaf5f663b5ab5fec/sledge_raw.gz,vehicles,35,14,14,21,0,50,-36,34.88066101074219,,,14,14,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaf5f663b5ab5fec,near_pedestrian_on_crosswalk,2021.05.24.17.57.11_veh-35_05075_05292,2021.05.24.17.57.11_veh-35_05075_05292/near_pedestrian_on_crosswalk/aaf5f663b5ab5fec/sledge_raw.gz,pedestrians,182,78,20,104,58,20,58,12.076215744018555,13.280784606933594,1.204568862915039,20,78,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaf5f663b5ab5fec,near_pedestrian_on_crosswalk,2021.05.24.17.57.11_veh-35_05075_05292,2021.05.24.17.57.11_veh-35_05075_05292/near_pedestrian_on_crosswalk/aaf5f663b5ab5fec/sledge_raw.gz,static_objects,172,50,30,122,20,30,20,22.245933532714844,22.40952491760254,0.1635913848876953,30,50,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b21da07870d2560b,near_pedestrian_on_crosswalk,2021.08.24.14.40.55_veh-28_01570_01776,2021.08.24.14.40.55_veh-28_01570_01776/near_pedestrian_on_crosswalk/b21da07870d2560b/sledge_raw.gz,vehicles,3,0,0,3,0,50,-50,,,,0,0,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b21da07870d2560b,near_pedestrian_on_crosswalk,2021.08.24.14.40.55_veh-28_01570_01776,2021.08.24.14.40.55_veh-28_01570_01776/near_pedestrian_on_crosswalk/b21da07870d2560b/sledge_raw.gz,pedestrians,5,5,5,0,0,20,-15,20.816192626953125,,,5,5,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b21da07870d2560b,near_pedestrian_on_crosswalk,2021.08.24.14.40.55_veh-28_01570_01776,2021.08.24.14.40.55_veh-28_01570_01776/near_pedestrian_on_crosswalk/b21da07870d2560b/sledge_raw.gz,static_objects,2,2,2,0,0,30,-28,30.39244842529297,,,2,2,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0afac84495025df7,near_pedestrian_on_crosswalk,2021.06.10.14.11.49_veh-12_01416_01822,2021.06.10.14.11.49_veh-12_01416_01822/near_pedestrian_on_crosswalk/0afac84495025df7/sledge_raw.gz,vehicles,38,8,8,30,0,50,-42,40.459381103515625,,,8,8,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0afac84495025df7,near_pedestrian_on_crosswalk,2021.06.10.14.11.49_veh-12_01416_01822,2021.06.10.14.11.49_veh-12_01416_01822/near_pedestrian_on_crosswalk/0afac84495025df7/sledge_raw.gz,pedestrians,125,68,20,57,48,20,48,8.548383712768555,8.664170265197754,0.11578655242919922,20,68,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0afac84495025df7,near_pedestrian_on_crosswalk,2021.06.10.14.11.49_veh-12_01416_01822,2021.06.10.14.11.49_veh-12_01416_01822/near_pedestrian_on_crosswalk/0afac84495025df7/sledge_raw.gz,static_objects,107,44,30,63,14,30,14,24.36750602722168,26.79676055908203,2.4292545318603516,30,44,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
d787595d0f945028,near_pedestrian_on_crosswalk,2021.08.20.13.00.37_veh-08_01737_02048,2021.08.20.13.00.37_veh-08_01737_02048/near_pedestrian_on_crosswalk/d787595d0f945028/sledge_raw.gz,vehicles,8,4,4,4,0,50,-46,20.585140228271484,,,4,4,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d787595d0f945028,near_pedestrian_on_crosswalk,2021.08.20.13.00.37_veh-08_01737_02048,2021.08.20.13.00.37_veh-08_01737_02048/near_pedestrian_on_crosswalk/d787595d0f945028/sledge_raw.gz,pedestrians,6,3,3,3,0,20,-17,28.595458984375,,,3,3,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d787595d0f945028,near_pedestrian_on_crosswalk,2021.08.20.13.00.37_veh-08_01737_02048,2021.08.20.13.00.37_veh-08_01737_02048/near_pedestrian_on_crosswalk/d787595d0f945028/sledge_raw.gz,static_objects,16,9,9,7,0,30,-21,26.76245880126953,,,9,9,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
a6b771dda7545822,near_pedestrian_on_crosswalk,2021.06.08.12.54.54_veh-26_04262_04732,2021.06.08.12.54.54_veh-26_04262_04732/near_pedestrian_on_crosswalk/a6b771dda7545822/sledge_raw.gz,vehicles,4,1,1,3,0,50,-49,18.73212432861328,,,1,1,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6b771dda7545822,near_pedestrian_on_crosswalk,2021.06.08.12.54.54_veh-26_04262_04732,2021.06.08.12.54.54_veh-26_04262_04732/near_pedestrian_on_crosswalk/a6b771dda7545822/sledge_raw.gz,pedestrians,41,29,20,12,9,20,9,24.76700210571289,25.117420196533203,0.3504180908203125,20,29,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6b771dda7545822,near_pedestrian_on_crosswalk,2021.06.08.12.54.54_veh-26_04262_04732,2021.06.08.12.54.54_veh-26_04262_04732/near_pedestrian_on_crosswalk/a6b771dda7545822/sledge_raw.gz,static_objects,128,63,30,65,33,30,33,26.485857009887695,29.051048278808594,2.5651912689208984,30,63,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
a07a36ce0b5b573e,near_pedestrian_on_crosswalk,2021.05.18.14.29.38_veh-24_04251_04515,2021.05.18.14.29.38_veh-24_04251_04515/near_pedestrian_on_crosswalk/a07a36ce0b5b573e/sledge_raw.gz,vehicles,17,6,6,11,0,50,-44,28.03048324584961,,,6,6,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a07a36ce0b5b573e,near_pedestrian_on_crosswalk,2021.05.18.14.29.38_veh-24_04251_04515,2021.05.18.14.29.38_veh-24_04251_04515/near_pedestrian_on_crosswalk/a07a36ce0b5b573e/sledge_raw.gz,pedestrians,50,16,16,34,0,20,-4,33.17755126953125,,,16,16,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a07a36ce0b5b573e,near_pedestrian_on_crosswalk,2021.05.18.14.29.38_veh-24_04251_04515,2021.05.18.14.29.38_veh-24_04251_04515/near_pedestrian_on_crosswalk/a07a36ce0b5b573e/sledge_raw.gz,static_objects,104,29,29,75,0,30,-1,31.70458221435547,,,29,29,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fc317c2d386b59b6,near_pedestrian_on_crosswalk,2021.09.29.03.22.12_veh-53_01033_01378,2021.09.29.03.22.12_veh-53_01033_01378/near_pedestrian_on_crosswalk/fc317c2d386b59b6/sledge_raw.gz,vehicles,13,8,8,5,0,50,-42,34.56180953979492,,,8,8,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc317c2d386b59b6,near_pedestrian_on_crosswalk,2021.09.29.03.22.12_veh-53_01033_01378,2021.09.29.03.22.12_veh-53_01033_01378/near_pedestrian_on_crosswalk/fc317c2d386b59b6/sledge_raw.gz,pedestrians,19,14,14,5,0,20,-6,35.80913543701172,,,14,14,True,True,True,True,True,True,float32,float32,float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
